query_id,query,search_rank,docid,reranking_group
52169,Amazon PPC Specialist in e-commerce sector in Boston,9,tiana-hendrix,2.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",0,advaitgadre,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",1,hanleyweng,2.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",2,adriennekfong,3.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",3,serenae,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",4,khywong,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",5,katdlf,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",6,cward1,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",7,marinabroido,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",8,kaori-rei-1021a6177,4.0
52172,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",9,sonali-tungare,2.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,0,benbotvinick,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,1,gerryhays,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,2,joejmeyer,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,3,pudovalex,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,4,mattschnuck,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,5,ga-gerardadams,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,6,garyculliss,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,7,jamesjwood,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,8,daniel-dykens-27a6b3,4.0
52171,founders who sold their companies or did an IPO. Only show people from the U.S.,9,davidabeyer,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",0,kristen-russell-3874a07,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",1,leeng,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",2,brianvellmure,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",3,julia-hilton-b643594,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",4,tomcgibson,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",5,elisabeth-azzarello,3.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",6,david-rothenstein-7b96649,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",7,petemarraga,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",8,deborah-golden,4.0
52174,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",9,shanlal,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,0,madelinehoppy,3.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,1,hellofromsteph,3.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,2,caseygold,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,3,richard-muser-ii-02184238,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,4,heidi-h-a899645,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,5,claudia-li-90923052,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,6,sethtpreston,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,7,marcia-r-aa8914,4.0
52173,digital marketer manager with experience in the biotech. Only show people from the U.S.,8,ana-moriset-07411463,4.0
52177,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",0,narine-karamyan,2.0
52177,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",1,boris-pekelis-ph-d-49aa1611,2.0
52177,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",2,elena-rogojina-268a939,2.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,0,tuanqtrinh,3.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,1,stevenleon,2.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,3,joedillinger,1.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,5,marinapieplow,2.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,6,kecosta,2.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,8,groverwimberlyiv,2.0
52175,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,9,eric1a,2.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,0,brianmoonperigean,4.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,1,craigakaplan,4.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,2,kimpolese,4.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,3,markwaser,3.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,4,shana-fox-phd-609b08186,3.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,6,jmeluso,2.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,8,chris-jonesy-jones-28346255,3.0
52176,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,9,sciencesteve,3.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",0,amit-dugar-43b51949,3.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",1,gabecordova,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",2,chun-he-15953390,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",3,vyawahareaditya,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",4,lance-h-5262a745,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",5,ityaad7,1.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",6,karthik28,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",7,catalinoeusebio,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",8,shangyil,4.0
52178,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",9,xiaoqing-s-024539225,4.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",0,ryan-scomo-837850249,4.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",1,joe-lewis-a421821a7,3.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",2,elisa-jose,3.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",3,john-lucas-jr,2.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",5,danielkyle21,2.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",6,stephanieumstead,2.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",8,bojingirenefu,2.0
52181,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",9,adam-salter-5105a12b,2.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,0,timothyjohnson81,2.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,1,peter-longo-a97aa13,4.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,2,georgenavarro,3.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,3,tyler-luc-8056497,2.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,4,omid-m,3.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,5,tarrant-moses-b9289919,2.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,6,mkbconsulting,3.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,7,williammccullough,4.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,8,jeffbhuber,4.0
52182,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,9,mike-snyder-0520485,3.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",0,kj-peterson,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",1,heather-ames-versace-58bb487,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",2,rushi-ganmukhi-66836212a,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",3,sjunwikul,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",4,hari-banoth-88a719186,1.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",6,jhafiz,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",7,eric-gross-oz,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",8,eliotweinman,4.0
52180,"A Boston University (BU) alum that is a head of a department or a founder at an AI first, or AI adjacent company. The company can be losely related to AI or LLMs, or might be working to building out their AI feature set. Only show people from the U.S.",9,joe-massey-9a3018152,4.0
52185,COOs from small consumer hardware companies in California,0,tyler-howard-63586b98,4.0
52185,COOs from small consumer hardware companies in California,1,torencelu,4.0
52185,COOs from small consumer hardware companies in California,2,teratum-lowchareonkul-5a640b10,4.0
52185,COOs from small consumer hardware companies in California,3,aricjennings,4.0
52185,COOs from small consumer hardware companies in California,4,calvin-bach-31825416,4.0
52185,COOs from small consumer hardware companies in California,5,cristinacovblic,4.0
52185,COOs from small consumer hardware companies in California,6,marden-perez-1461bb90,2.0
52185,COOs from small consumer hardware companies in California,7,parkerwondries,4.0
52185,COOs from small consumer hardware companies in California,8,kevin-brown-086b089,4.0
52185,COOs from small consumer hardware companies in California,9,gunsens,1.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,0,paul-shved,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,1,vijayaganeshmohan,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,2,linhao-jin-52825aa8,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,3,kylekrafka,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,4,aaditp,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,5,yang-xue,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,6,warren-craddock-8bb60a4,4.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,7,danny-jeck-83640711,3.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,8,keyi-ren-02b48b129,2.0
52186,A perception or computer vision engineer with experience at a startup related to self-driving cars or drones based in San Francisco,9,prsnkrsn,3.0
52187,VP of Marketing based in LA with strong understandings of data analytics,0,matthewjjordan,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,1,joshua-yamaguchi93,3.0
52187,VP of Marketing based in LA with strong understandings of data analytics,2,nealcotter,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,3,jameswinstead,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,4,olgarefsland,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,5,jordan-rudin-dierks-2834b041,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,6,stephaniekingho,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,7,digitalstats,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,8,armen-rostamian,4.0
52187,VP of Marketing based in LA with strong understandings of data analytics,9,martyturman,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",0,shruti-chander-9658962,2.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",1,ken-dong-632b391,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",2,caleyrittman,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",3,brigid-mulroy,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",4,madelineboon,3.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",5,yconcordel,2.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",6,johnbakaldin,2.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",7,jessica-warner1,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",8,amitis-pedramrazi,4.0
52190,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",9,crystalsorokin,2.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",0,kellcanty,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",1,ericsu921,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",2,kevin-liu-cal,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",3,rajeevbehera,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",4,matthew-shiebler-8ba322186,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",5,jaldama,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",6,samantha-jones-83546655,4.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",7,abdul-raffay-6544361a8,3.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",8,yukosakai,3.0
52188,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",9,ran-tian-138063156,2.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,0,evanhynes,1.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,1,tomaspuig,4.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,2,samueldevyver,4.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,4,billytianlan,3.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,5,genevievejurvetson,2.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,6,jane1nouromid,1.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,7,ijasmineali,2.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,8,jonathansimkin,2.0
52189,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,9,tmacleod,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,0,zoeboosalis,3.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,1,thecoreyhunt,3.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,2,gregcutlergraphics,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,3,brianringseis,3.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,4,sean2space,2.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,5,cdevillasante,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,6,jessica-chen-a7a8ab22,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,7,seema-a-b817b010a,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,8,gdmarch,4.0
52192,a senior UX designer who is in san francisco that has been a founding ux designer,9,deepika-agarwal-bayarea,4.0
