query_id,query,search_rank,docid,reranking_group
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",5,luis-valles-96782085,4.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",6,jeremygfreeman,4.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",7,seantechco,4.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",8,hunterpowers,4.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",9,carymlevine,1.0
49271,Venture investor. Only show people from the U.S.,0,ericvp,4.0
49271,Venture investor. Only show people from the U.S.,1,kevinsdick,4.0
49271,Venture investor. Only show people from the U.S.,3,bfeld,4.0
49271,Venture investor. Only show people from the U.S.,4,andrew-tan-b880b9142,4.0
49271,Venture investor. Only show people from the U.S.,5,sachalevy,2.0
49271,Venture investor. Only show people from the U.S.,6,jason-m-65175a1b3,4.0
49271,Venture investor. Only show people from the U.S.,7,rajsandhu1,4.0
49271,Venture investor. Only show people from the U.S.,8,timsuzman,4.0
49271,Venture investor. Only show people from the U.S.,9,michael-f-9b578b13a,4.0
49279,founder of fintech startup. Only show people from the U.S.,0,booshan,4.0
49279,founder of fintech startup. Only show people from the U.S.,1,davidshen0707,4.0
49279,founder of fintech startup. Only show people from the U.S.,2,ericgriego,3.0
49279,founder of fintech startup. Only show people from the U.S.,3,castleigh,4.0
49279,founder of fintech startup. Only show people from the U.S.,4,ravibalasubramanian,4.0
49279,founder of fintech startup. Only show people from the U.S.,5,davidkircos,2.0
49279,founder of fintech startup. Only show people from the U.S.,6,yuchenpingpongpayments,4.0
49279,founder of fintech startup. Only show people from the U.S.,7,sam-bobley,4.0
49279,founder of fintech startup. Only show people from the U.S.,8,diego-de-la-campa-corcuera,4.0
49279,founder of fintech startup. Only show people from the U.S.,9,nathan-morayev-2a89bb22,4.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",0,mirangelesdavis,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",1,nathanpherigo,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",2,bradley-lewis-foster-5613b29,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",3,dennisyu,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",4,matt-osborn-3340712a,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",6,havefunmarketing,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",7,justin-cook-bb102939,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",8,david-zimmerman-a442ab38,2.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",9,pushmb,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",0,byron-ceasar,4.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",1,allenharper5,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",2,dejon-mcintyre-18091b17,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",3,jenniferchiou,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",5,stephanie-h-nguyen,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",6,matthewlaneve,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",7,richardkimsf,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",8,matte2f,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",9,johnjung,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,0,codyziering,3.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,1,sean-henderson-301124164,4.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,2,haroldtan,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,3,jerrybrunton,4.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,4,jamesschwahn,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,5,juliet-meyer,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,7,lmayfield,4.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,8,rada-katz-661200149,4.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,9,anthonydavidscott,3.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,0,amandabradford,4.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,1,greg-gunn-1061388,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,2,dallinanderson,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,3,amanalexander,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,4,joshpxyne,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,5,alexander-avery,4.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,6,dylan-kaplan-32351887,4.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,7,anandnarayan-kenobicapital,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,8,tomgmontgomery,4.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,9,mike-preiner,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",0,djangodeveloper,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",1,poojitha-g-a717ba24b,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",2,josh-090617177,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",3,maulik-1a310a247,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",4,bob-6b3335255,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",6,joseph-zambrano-b4325416a,3.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",7,h-gandhi-aa4894217,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",8,nandi-s-python,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",9,bharat-kalyan-melam-a94a6621b,4.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",0,andrew-holtz-807399245,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",1,nicole-beichle,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",2,suzan-payne-77396819,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",3,brian-gemme-a784655,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",4,lauren-bryant-8861b7114,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",5,harikavadapalli,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",6,brandi-abeyta-msm-b46bb447,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",7,krisbarbour,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",8,aislynnestey,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",9,darnay-un-ab179418b,2.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,0,brianchesky,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,1,austin-russell-49913755,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,2,rpetersen,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,3,drewhouston,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,4,silbermann,2.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,5,jeremyhcai,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,6,vlad-tenev-7037591b,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,7,maxlevchin,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,8,zebevansclickup,4.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,9,boxaaron,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",0,mariocostanz,3.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",1,t-weiss,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",2,adamcai,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",3,lotusl2005,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",4,tayyab-shahid-svetro,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",5,austin-murray-6066234b,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",7,charliharrell,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",8,kelly-smith-8257b78,2.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",9,prasannakbv,3.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,0,marina-danilova-1927905,4.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,1,maxim-dashko,1.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,2,khoromskayad,4.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,3,ksenia-zhitomirskaya-095743b1,4.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,4,elena-borysova-84ba119b,4.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,5,prasikova,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,6,katya-marchenko,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,7,rita-vinokur-32b52083,3.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,8,anya-p-7b3b5443,3.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,9,juliakorneva,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,0,sabrina-m-ling,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,1,anita-chandrasekhar,3.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,2,craig-h-69a1831,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,3,danicalyon,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,4,lauren-rose-carrasco,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,5,angiepaik,3.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,6,emilyyee,3.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,7,micaelacm,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,8,kellyawarner,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,9,roberta-chew-53043b1,3.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,0,ryan-cavalier-59597534,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,1,xnitingupta,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,2,sarah8962,4.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,3,djgupt,4.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,4,bethany-bongiorno-55a20779,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,5,piyush-prahladka,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,6,eric-toh-here,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,7,kamal-arjun-44b665139,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,8,anwar-imani-b3439a27,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,9,steven-mccall-443725b,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",0,maxim-proskurin,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",1,ivan-pogrebkov,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",2,mikhail-korneev-55146b113,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",3,sergezak,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",4,andrei-kolesnik-usla,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",5,vladimir--kharchenko,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",6,ana7pana,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",7,mike-alekseenko-7b19b713b,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",8,ivan-tiapin,3.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",9,melistraza,1.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,0,aminshreyaa,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,1,gus-bekdash,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,2,azizlookman,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,3,jack-brown-3plus1,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,4,anakraftai,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,5,mohammad-naqvi-a867991a,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,6,dhabrams,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,7,vinmarshall,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,8,tiarne-hawkins,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,9,isahan-k-a2a32031,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,0,srikanth-aithagoni-revenue-cycle-management-expert,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,1,revupllc,3.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,2,cissy-m-12485344,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,3,james-thomas-68361377,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,4,sanela-buharalija,3.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,5,brandon-christensen-362b72182,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,6,imkalpeshsoni,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,7,tom-hajny-3293471a,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,8,melissa-pizor,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,9,ethan-hargett-crcr-075003108,3.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",0,bethany-waldo-77614092,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",1,brendan-ter-wee,4.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",2,luismanuelperez,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",3,gracezlu,4.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",4,blakecain,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",5,molly-calhoun,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",6,sean-hauser-107ab1a4,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",7,kwanbenjamin,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",8,janki-chaudhari,3.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",9,jason-huang-401116108,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,0,ayekikian,3.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,1,greg-krikorian-028b658,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,2,alinepatatian,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,3,nare-avagyan-532092197,3.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,4,vahe-aghabegians-4a23482b,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,5,tomik-abrahamian,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,6,alfreddemirjian,4.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,7,rafayel,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,8,natalie-kantarjian-4b850862,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,9,luccineh,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",0,blakecain,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",1,janki-samarth,3.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",2,manuelchacon1,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",3,ptran1,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",4,jesse-hou,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",5,luismanuelperez,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",6,natalie-wiggins2,3.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",7,sean-hauser-107ab1a4,4.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",8,jongallez,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",9,leila-charkhabi-597584104,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,0,brandonarnovick,3.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,1,keithwcheung,3.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,2,patrick-albin,4.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,3,kaymercado,4.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,4,chinghsieh,3.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,5,tedlev,4.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,6,beaupesa,4.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,7,paulclaytonsmith,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,8,navarre-joseph,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,9,albawangdesign,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,0,sai-kethamakka-4287462b,3.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,1,steven-chen-a9baa562,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,2,kaipeiyang,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,3,nickarmstrongcrews,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,4,yuquan-x-983080a1,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,5,hayden-m-morgan,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,6,sourabhvora,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,7,jeff-c-j-kuo-8429007b,3.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,8,johnstechschulte,3.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,0,jensoncrawford,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,1,paul-stein-7729469,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,2,kashif-mohammed-kash-vp-softwareengineering,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,3,ron-hashem,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,4,eduard-glushchenko-%f0%9f%87%ba%f0%9f%87%a6-bb72894,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,5,matthew-ramella-6030355,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,6,varghesepalexander,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,7,leungrandy,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,8,maxas-volodin,4.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,9,andrew-dotson-8980105,4.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",0,alimgiga,3.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",1,clementsong,3.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",2,sebastian-barriga,4.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",3,barakbussel,4.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",4,helensandhill,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",5,lisheng-wang-9796883,4.0
