query_id,query,search_rank,docid,reranking_group
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",7,naimimami,1.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",8,enjoy2code,2.0
49263,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",9,hamza-khan22,2.0
49271,Venture investor. Only show people from the U.S.,0,machadorenard,3.0
49271,Venture investor. Only show people from the U.S.,1,poppy-jiang,4.0
49271,Venture investor. Only show people from the U.S.,2,nakulgupta1,3.0
49271,Venture investor. Only show people from the U.S.,3,andy-kumar-7b74158,4.0
49271,Venture investor. Only show people from the U.S.,4,haasv,4.0
49271,Venture investor. Only show people from the U.S.,5,charles-yu-04090915a,2.0
49271,Venture investor. Only show people from the U.S.,6,jordan-epstein,3.0
49271,Venture investor. Only show people from the U.S.,7,paulina-szyzdek,4.0
49271,Venture investor. Only show people from the U.S.,8,ethan-brown-191b9120a,2.0
49271,Venture investor. Only show people from the U.S.,9,deadra-williams-39523437,4.0
49279,founder of fintech startup. Only show people from the U.S.,0,jacob-birn,1.0
49279,founder of fintech startup. Only show people from the U.S.,1,barun-gill-7886b5212,1.0
49279,founder of fintech startup. Only show people from the U.S.,2,luther,1.0
49279,founder of fintech startup. Only show people from the U.S.,3,marc-leipold,1.0
49279,founder of fintech startup. Only show people from the U.S.,5,bryan-wagstaff-551b029,1.0
49279,founder of fintech startup. Only show people from the U.S.,6,davecox79,1.0
49279,founder of fintech startup. Only show people from the U.S.,7,franz-faieta-6744a931,1.0
49279,founder of fintech startup. Only show people from the U.S.,8,rachel-madougou-amadou-mpacc-565a6a132,1.0
49279,founder of fintech startup. Only show people from the U.S.,9,aybarjuan,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",0,joekooger,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",1,hina-shahzad-7516b6284,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",2,douglas-rappaport-4ba77b152,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",3,jacquelinemartoral,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",5,owaisamin341,4.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",6,businessprofileofterrygreen,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",7,jeffer1224,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",8,christina-b-542440146,1.0
49303,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",9,yueran-y-333a60107,1.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",0,clint-maguire-1412b,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",1,dianaelt,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",2,karla-pereiraj,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",3,athar-q,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",4,chad-tevlin-720058110,2.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",5,pittsbernadette,1.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",6,darrenafrika,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",7,pjledorze,3.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",8,michael-garcia-mbahr,1.0
49316,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",9,sam-abraham91,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,0,ddroushiotis,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,1,azapo,3.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,2,julianacardozojc,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,3,thomas-carey-27774522,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,4,jenzukowski,3.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,5,aaellis,2.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,6,anniemarcom,4.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,7,andrewkleinonline,3.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,8,michelle-kang-b0a558104,3.0
49332,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,9,david-melek-a60769229,2.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,0,staymuree,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,1,jasmineellis,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,2,timothy-smith-93728121,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,3,agustinpabon,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,4,luke-mcentee-0872aa132,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,5,kachunghung,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,6,wael-jbara-91609b49,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,7,sharathkoochana,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,8,shilpa-nayak-a26a31142,1.0
49374,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,9,jose-valero-a0661b23b,1.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",0,muhammad-shiraz-580152347,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",1,ming-deng-8a665510,1.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",2,sreedevi-ramasubramani-78bb21277,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",3,tim-uy-2783841,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",4,mark-meteisis,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",5,harris-jonson-980846256,4.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",6,hashimmuhammad,1.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",7,sudhirsahu,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",8,basant-r-407a60289,2.0
49409,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",9,peter-r-84175b177,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",0,nicholas-hines-41ab2b18b,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",1,justpaula,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",2,muriah-okwelogu,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",3,umarcheema,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",4,blake-myers-22ba2ab5,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",5,ruchirpandya,1.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",6,ashika-ashy-yellappa-7174267,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",7,saritadowns,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",8,tania-hernandez99,2.0
49456,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",9,jameskeough,2.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,0,afraa-jasim-6ab9b93b,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,1,david-young-a02792149,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,2,orlov-m,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,3,brian-snow-10411a133,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,4,cherylkrugel,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,5,jasmineellis,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,6,timothy-smith-93728121,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,7,nickmaathews,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,8,walter-adote,1.0
49458,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,9,topsecretuser,1.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",0,tiger-singh-gill-mac-msada-21878926,3.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",1,alicia-belle-5bb279292,4.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",2,christale-singh-976b1a71,3.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",3,pabloleal,1.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",4,josh-taddy-7a9954101,3.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",5,kwoodenbrown,3.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",6,kachunghung,1.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",7,joseph-ray-8005784a,1.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",8,robert-j-larison-cpa-pmp-b330a91b,1.0
49462,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",9,ronit-krug,1.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,0,ronenolshansky,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,1,bonita-harriston-leadership-coach,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,2,iryna-maskaliova,1.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,3,andreapowers1,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,4,akbota-mussa-32b936192,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,5,olga-piontkowski,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,6,mikastratton,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,7,sabinecastagnet,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,8,federicomalatesta,2.0
49464,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,9,michaeljpanco,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,0,amber-l-lloyd-68152,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,1,vera-korol,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,2,liezl-hughson-580068b4,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,3,rick-jungbluth-b6763729,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,4,anoop-soni,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,5,yvettemkennedy,3.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,6,laura-rosa-hrleader,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,7,robertovicevich,2.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,8,jodigarg,4.0
49476,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,9,alan-kelley-mba-pmp,2.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,0,armen-tsaturyan-27a9292b2,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,1,prodakt-navole,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,2,tarun-jeet-singh-515762142,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,3,harutyun-musheghyan-a238461b0,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,4,caseywoolley,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,5,amine-benkhouya,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,6,nika-nadiradze-921367255,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,7,northstarcoach,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,8,rajaappachi,1.0
49488,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,9,shivangi-singh-7603ab100,1.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",0,paul-uvik-python-django,1.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",1,olegdrozdov,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",2,megawidget,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",3,vladimir-golskiy-1a379a60,3.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",4,samirmusali,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",5,sergiy-mitin-45880,4.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",6,ivan-bolelov,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",7,zura-papiashvili123456,3.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",8,jonathan-levi-md-48253526,2.0
49489,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",9,bohdanrybchynskiy,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,0,michael-chen-9012a959,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,1,shankarmohan2,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,2,kevinhawz,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,3,ashwani-varshney,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,4,kevinlyonsnyc,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,5,anthony-elkommos,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,6,ykiranmurty,4.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,7,shachar-habusha,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,8,apoorvasri25,2.0
49491,AI strategy consultant with a technical background and a deep understanding of AI / ML. They need to have some inhouse experience and have been a founder in their career. Based in New York,9,bidishasen13,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,0,monique-johnson-mba-598ab012b,3.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,1,sppayne,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,2,turquoise-hatchett,1.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,3,kevinwoconnell,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,5,danny-daniel-81025712,2.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,6,juliae-chambers,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,7,camille-mcnatt,3.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,8,janine-henschel-cpc-312853145,4.0
49492,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,9,lenlangkau,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",0,bruno-yoffe,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",1,brandon-mcalister-01,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",2,devashrampersaud,1.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",3,michaeljrcuriel,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",4,garrettleahy,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",5,wrredd,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",6,dhritiborah25,1.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",7,delance-thompson-450117120,2.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",8,melissasiliconvalley,1.0
49493,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",9,melody-morales-16b19041,2.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,0,joseph-defranc,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,1,brittney-junkins-18b032118,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,2,brandon-cassidy-655b03178,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,3,jeffreyking44,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,4,nick--bruce,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,5,leonardo-krupek,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,6,nick-de-lorie-43395099,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,7,jeronimomezzadra,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,8,annaloesch,1.0
49494,Armenian tech guys how want to make charity. Only show people from the U.S.,9,denys-kunyavski-05202019,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",0,lynnmymala,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",1,larisa-frederick-516b1797,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",2,bruno-yoffe,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",3,markpi,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",4,dan-curcio-16647115,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",5,sapna-pandit,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",6,jeremyaaronlong,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",7,paul-simental,2.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",8,rajiseshadri,1.0
49497,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",9,nsarmientoamodeo,1.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,0,stefanpat,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,1,marshainteractive,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,2,qiunanma,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,3,deeptisarnaik,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,4,ielleenk,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,5,rameshchindam,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,6,ziyi-jiang-design,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,7,mingjie-jay-chen-57507898,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,8,edwardamaral,2.0
49500,a senior UX designer who is in san francisco that has been a founding ux designer,9,kevdesigns,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,0,varun-haritsa-0b9145137,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,1,bahaa-aldeeb,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,2,dingkang-wang-661219a0,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,3,ashish-ghatge,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,4,dmitry-yashunin-934756104,3.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,5,ibrahim-yussif-85a79669,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,6,aadesh-surendra-varude-24b094189,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,7,kgnandanwar,2.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,8,ujasmandavia,4.0
49509,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,9,bingai1985,2.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,0,justin-jones-968662186,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,1,billstephenson,2.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,2,linked2mark,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,3,jace-henderson-845094184,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,4,jasmineellis,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,5,jerrytippitt,2.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,6,heshamsarwani,2.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,7,kisma-k-222kk,1.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,8,andrewfaryniarz,2.0
49515,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,9,khalil-sequeira,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",0,panelli,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",1,claudius-taylor,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",2,da-xue-algorithm,3.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",3,raymondpeck,2.0
